player_id,first_name,second_name,web_name,player_position,team_id,team_name,form,points_per_game,starts,minutes,goals_scored,assists,yellow_cards,red_cards,penalties_missed,own_goals,goals_conceded,saves,clean_sheets,penalties_saved,goals_per_90,assists_per_90,goals_conceded_per_90,saves_per_90,clean_sheets_per_90,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,ict_index,influence,creativity,threat,form_rank,form_rank_type,ict_index_rank,ict_index_rank_type,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,points_per_game_rank,points_per_game_rank_type,total_points
505,Destiny,Udogie,Udogie,Defender,18,Spurs,2.2,2.4,13,1094,0,1,2,0,0,0,14,0,2,0,0,0.08226691,1.15,0,0.16,0.31,0.99,1.3,15.99,0.03,0.08,0.11,1.32,48.8,196.8,188.8,102,97,26,97,20,122,48,68,14,126,16,190,56,31
506,Micky,van de Ven,Van de Ven,Defender,18,Spurs,0,3.4,8,710,0,2,4,0,0,0,8,0,2,0,0,0.253521127,1.01,0,0.25,0.21,0.69,0.9,7.75,0.03,0.09,0.12,0.98,22.1,148,36.3,36,563,223,243,79,174,69,276,80,241,70,75,16,27
507,Alejo,Véliz,Veliz,Forward,18,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,658,67,674,69,674,69,670,68,665,67,673,69,0
508,Guglielmo,Vicario,Vicario,Goalkeeper,18,Spurs,2.2,3.1,12,1080,0,0,1,0,0,0,13,29,3,0,0,0,1.08,2.42,0.25,0,0,0,15.25,0,0,0,1.27,25.9,260.4,0,0,96,12,225,16,63,16,649,67,639,64,101,16,37
509,Timo,Werner,Werner,Midfielder,18,Spurs,3,2.5,3,332,0,3,0,0,0,0,5,0,1,0,0,0.813253012,1.36,0,0.27,1.02,1.05,2.07,5.18,0.28,0.28,0.56,1.4,25.8,83.2,80.3,99,57,28,226,113,262,116,185,116,129,82,183,80,25
510,Alfie,Whiteman,Whiteman,Goalkeeper,18,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,35,478,44,476,44,455,22,416,13,483,44,0
609,Will,Lankshear,Lankshear,Forward,18,Spurs,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,38,628,54,626,54,623,54,603,52,394,39,1
610,Mikey,Moore,Moore,Midfielder,18,Spurs,0,1.2,1,82,0,0,0,0,0,0,1,0,0,0,0,0,1.1,0,0,0.04,0.03,0.07,0.94,0.04,0.03,0.07,1.03,1,1.8,2.5,7,572,229,437,212,450,218,394,209,340,185,345,167,5
612,Wilson,Odobert,Odobert,Midfielder,18,Spurs,0,2,2,160,0,0,0,0,0,0,1,0,1,0,0,0,0.56,0,0.56,0.42,0.08,0.5,1.63,0.24,0.04,0.28,0.92,9.2,10,40.5,42,663,297,333,167,405,195,261,157,228,128,236,106,6
683,Callum,Olusesi,Olusesi,Midfielder,18,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,230,611,261,609,259,606,263,586,254,615,263,0
684,Malachi,Hardy,Hardy,Defender,18,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,181,537,203,535,203,515,201,480,188,542,202,0
689,Luca,Williams-Barnett,Williams-Barnett,Midfielder,18,Spurs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,260,644,287,643,286,639,289,620,281,647,289,0
388,Aaron,Wan-Bissaka,Wan-Bissaka,Defender,19,West Ham,6.8,3.2,11,994,2,0,0,0,0,0,22,0,2,0,0.181086519,0,1.99,0,0.18,0.59,0.65,1.24,20.86,0.05,0.06,0.11,1.89,48.3,267.2,138.1,79,6,1,101,22,56,17,114,22,157,29,85,18,39
511,Edson,Álvarez Velázquez,Álvarez,Midfielder,19,West Ham,0.2,0.8,5,452,0,0,2,1,0,0,10,0,0,0,0,0,1.99,0,0,0.06,0.29,0.35,9.14,0.01,0.06,0.07,1.82,13.8,61.8,62.7,14,355,175,298,148,299,140,215,131,312,170,447,220,7
512,Michail,Antonio,Antonio,Forward,19,West Ham,1.5,3.2,11,806,1,4,1,0,0,0,17,0,4,0,0.111662531,0.446650124,1.9,0,0.45,1.98,0.91,2.89,17.25,0.22,0.1,0.32,1.93,38.2,72,139.2,181,164,21,144,22,279,27,113,9,65,22,95,17,41
513,Alphonse,Areola,Areola,Goalkeeper,19,West Ham,0,1.9,8,675,0,0,0,0,0,1,14,20,1,0,0,0,1.87,2.67,0.13,0,0,0,11.76,0,0,0,1.57,16,159.6,0,0,482,62,285,21,162,20,529,52,497,43,241,30,15
514,Jarrod,Bowen,Bowen,Midfielder,19,West Ham,3,4.5,13,1147,3,4,0,0,0,0,23,0,3,0,0.235396687,0.313862249,1.8,0,0.24,2.29,2.63,4.92,23.25,0.18,0.21,0.39,1.82,101,312.4,372.5,326,60,30,9,6,31,8,13,12,21,9,34,15,59
516,Vladimír,Coufal,Coufal,Defender,19,West Ham,0.5,1.6,2,261,0,0,1,0,0,0,3,0,1,0,0,0,1.03,0,0.34,0.02,0.18,0.2,4.56,0.01,0.06,0.07,1.57,5.7,27.4,30.4,3,271,78,366,119,356,127,286,85,366,123,286,92,11
517,Aaron,Cresswell,Cresswell,Defender,19,West Ham,0,0.8,0,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.01,0.04,0.94,0.1,0.03,0.13,3.25,1.8,4.8,11.8,1,390,131,423,144,428,148,343,110,391,133,436,142,3
519,George,Earthy,Earthy,Midfielder,19,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,220,603,253,601,251,598,255,578,246,607,255,0
520,Emerson,Palmieri dos Santos,Emerson,Defender,19,West Ham,5,2.5,13,989,1,1,4,0,0,0,23,0,3,0,0.091001011,0.091001011,2.09,0,0.27,1.1,1.32,2.42,20.54,0.1,0.12,0.22,1.87,46.7,221,172.4,75,14,2,110,23,93,32,78,16,166,33,174,49,33
521,Łukasz,Fabiański,Fabianski,Goalkeeper,19,West Ham,3.5,3.3,5,495,0,0,1,0,0,0,10,17,2,0,0,0,1.82,3.09,0.36,0,0,0,11.98,0,0,0,2.18,13.2,132.6,0,0,39,4,302,22,198,22,517,43,482,34,76,11,20
522,Wes,Foderingham,Foderingham,Goalkeeper,19,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,61,544,67,542,67,528,51,496,42,549,67,0
523,Danny,Ings,Ings,Forward,19,West Ham,0.8,3,0,110,1,2,0,0,0,0,1,0,0,0,0.818181818,1.636363636,0.82,0,0,1.71,0.01,1.72,1.21,1.4,0.01,1.41,0.99,21.7,71.4,25.7,119,250,28,245,29,283,28,301,33,106,29,120,19,21
524,Max,Kilman,Kilman,Defender,19,West Ham,3,2.5,13,1170,0,1,3,0,0,0,24,0,3,0,0,0.076923077,1.85,0,0.23,0.65,0.15,0.8,23.74,0.05,0.01,0.06,1.83,39.3,292.4,73.2,26,55,12,136,33,38,13,193,50,266,82,175,50,33
525,Mohammed,Kudus,Kudus,Midfielder,19,West Ham,0,2.9,8,662,2,0,0,1,0,0,15,0,1,0,0.271903323,0,2.04,0,0.14,2.83,0.86,3.69,12.75,0.38,0.12,0.5,1.73,52.8,140.8,105.3,282,676,306,81,52,183,69,152,101,32,17,133,57,23
526,Luis Guilherme,Lira dos Santos,L.Guilherme,Midfielder,19,West Ham,0.2,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,1.06,0.2,0,0.4,2,344,167,459,223,647,289,422,220,386,209,404,196,2
527,Lucas,Tolentino Coelho de Lima,L.Paquetá,Midfielder,19,West Ham,2.8,2.8,12,977,2,1,4,0,0,0,21,0,3,0,0.184237462,0.092118731,1.93,0,0.28,2.34,1.07,3.41,20.57,0.22,0.1,0.32,1.89,57,188.8,256.7,128,70,35,72,45,128,46,38,32,99,62,143,62,37
528,Konstantinos,Mavropanos,Mavropanos,Defender,19,West Ham,0.2,1.7,7,683,0,0,1,0,0,0,12,0,1,0,0,0,1.58,0,0.13,0.24,0.3,0.54,14.32,0.03,0.04,0.07,1.89,23.3,185.4,10.9,36,325,105,239,76,135,54,349,113,239,68,274,86,17
529,Nayef,Aguerd,N.Aguerd,Defender,19,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,207,556,215,554,215,544,214,517,208,561,214,0
530,Tomáš,Souček,Souček,Midfielder,19,West Ham,3.5,3.6,9,832,3,1,4,0,0,0,17,0,3,0,0.324519231,0.108173077,1.84,0,0.32,2.52,0.67,3.19,15.71,0.27,0.07,0.34,1.7,58.3,226.8,120.5,237,41,21,69,42,86,31,130,94,39,24,69,32,43
532,Kurt,Zouma,Zouma,Defender,19,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,203,554,213,552,213,540,212,514,206,559,212,0
576,Andy,Irving,Irving,Midfielder,19,West Ham,0.5,0.8,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.04,1.48,0.08,0,0.08,2.78,2.9,15.2,7.1,7,283,145,394,193,393,186,369,201,342,187,443,218,4
587,Crysencio,Summerville,Summerville,Midfielder,19,West Ham,1.5,1.8,5,469,1,0,2,0,0,0,11,0,2,0,0.191897655,0,2.11,0,0.38,0.92,0.61,1.53,11.1,0.18,0.12,0.3,2.13,31.5,103.6,115.9,96,169,81,188,99,234,100,135,96,132,83,269,124,21
588,Guido,Rodríguez,G.Rodríguez,Midfielder,19,West Ham,1.2,1.6,11,818,0,0,3,0,0,0,16,0,2,0,0,0,1.76,0,0.22,0.14,0.12,0.26,15.6,0.02,0.01,0.03,1.72,20.7,136.8,47.6,21,187,91,253,125,194,75,248,152,282,157,293,132,21
589,Niclas,Füllkrug,Füllkrug,Forward,19,West Ham,0,1,0,63,0,0,0,0,0,0,2,0,0,0,0,0,2.86,0,0,0.25,0.09,0.34,1.59,0.36,0.13,0.49,2.27,3.5,2.6,2.5,29,682,72,389,40,443,44,396,44,259,38,432,45,3
591,Jean-Clair,Todibo,Todibo,Defender,19,West Ham,1.8,1.5,7,648,0,0,0,0,0,0,15,0,1,0,0,0,2.08,0,0.14,0.1,0.02,0.12,11.89,0.01,0,0.01,1.65,17.9,141.2,24.3,14,128,39,272,90,182,72,304,95,308,100,307,103,15
643,Kaelan,Casey,Casey,Defender,19,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,165,523,189,521,189,501,187,463,171,527,187,0
654,Carlos,Soler,C.Soler,Midfielder,19,West Ham,2.2,1.3,3,423,0,1,3,0,0,0,7,0,1,0,0,0.212765957,1.49,0,0.21,0.36,0.41,0.77,9.61,0.08,0.09,0.17,2.04,16.8,43.8,74.3,51,99,45,279,138,330,158,190,118,209,121,336,162,13
677,Ollie,Scarles,Scarles,Defender,19,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,166,524,190,522,190,502,188,464,172,528,188,0
686,Ezra,Mayers,Mayers,Defender,19,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,179,535,201,533,201,513,199,478,186,540,200,0
204,Sam,Johnstone,Johnstone,Goalkeeper,20,Wolves,0,2,5,450,0,0,0,0,0,0,13,19,0,0,0,0,2.6,3.8,0,0,0,0,10.77,0,0,0,2.15,16.6,155.8,10,0,484,63,281,20,170,21,357,3,498,44,225,27,10
533,Rayan,Aït-Nouri,Aït-Nouri,Defender,20,Wolves,2,2.9,13,1104,3,2,4,0,0,0,31,0,1,0,0.244565217,0.163043478,2.53,0,0.08,1.26,0.64,1.9,22.61,0.1,0.05,0.15,1.84,63.2,307.2,161.9,162,117,35,54,7,36,12,92,19,81,6,128,33,38
534,Boubacar,Traoré,B.Traore,Midfielder,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622,268,650,291,650,291,645,292,631,286,652,292,0
535,Jean-Ricner,Bellegarde,Bellegarde,Midfielder,20,Wolves,1.8,2.4,8,624,1,2,2,0,0,0,15,0,2,0,0.144230769,0.288461538,2.16,0,0.29,0.28,0.57,0.85,11.95,0.04,0.08,0.12,1.72,27.1,107.8,106.4,63,139,66,217,110,229,96,148,100,190,114,191,83,29
536,Daniel,Bentley,Bentley,Goalkeeper,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,30,470,39,468,39,446,16,405,7,474,39,0
537,Francisco Jorge,Tomás Oliveira,Chiquinho,Midfielder,20,Wolves,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0.75,0.75,0,1.9,3,14.3,2,574,231,421,205,440,213,335,191,381,205,391,185,1
538,Tawanda,Chirewa,Chirewa,Midfielder,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,226,609,259,607,257,604,261,584,252,613,261,0
539,Leon,Chiwome,Chiwome,Forward,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,56,639,58,637,58,634,58,614,56,642,60,0
540,Luke,Cundle,Cundle,Midfielder,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,206,585,240,583,238,579,242,557,233,589,242,0
541,Matheus,Santos Carneiro Da Cunha,Cunha,Forward,20,Wolves,7.5,5.9,12,1065,7,3,1,0,0,0,29,0,1,0,0.591549296,0.253521127,2.45,0,0.08,3.24,2.36,5.6,21.82,0.27,0.2,0.47,1.84,111.4,406.8,348.1,359,3,1,5,2,9,2,17,1,15,8,10,6,77
542,Craig,Dawson,Dawson,Defender,20,Wolves,1.8,1.6,8,794,0,1,2,0,0,0,19,0,1,0,0,0.113350126,2.15,0,0.11,0.46,0.07,0.53,15.7,0.05,0.01,0.06,1.78,27.4,195.2,29.4,49,129,40,214,64,124,49,291,87,214,56,287,93,18
543,Matt,Doherty,Doherty,Defender,20,Wolves,0.5,0.7,2,212,0,0,0,0,0,0,9,0,0,0,0,0,3.82,0,0,0.08,0.08,0.16,3.67,0.03,0.03,0.06,1.56,7.2,40.8,16,15,270,77,345,111,334,116,326,103,302,96,453,150,4
544,Tommy,Doyle,Doyle,Midfielder,20,Wolves,0.2,1.6,2,262,0,1,0,0,0,0,7,0,0,0,0,0.34351145,2.4,0,0,0.28,0.12,0.4,6,0.1,0.04,0.14,2.06,10.9,52.8,41.5,14,347,170,320,158,314,151,259,156,311,169,295,134,14
545,Fábio,Silva,Fábio Silva,Forward,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652,64,668,66,668,66,664,65,659,64,668,67,0
546,Nathan,Fraser,Fraser,Forward,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,52,618,53,616,53,613,53,593,51,622,56,0
547,Enso,González,Gonzalez,Midfielder,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,199,569,233,567,231,561,235,536,225,573,235,0
548,Gonçalo Manuel,Ganchinho Guedes,Guedes,Midfielder,20,Wolves,2.8,2,0,149,1,2,1,0,0,0,7,0,0,0,0.604026846,1.208053691,4.23,0,0,0.38,0.24,0.62,6.83,0.23,0.14,0.37,4.13,18.9,99.8,50.5,39,69,34,266,131,240,104,242,147,236,134,235,105,20
549,Hugo,Bueno López,H.Bueno,Defender,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,222,602,227,600,227,597,227,577,223,606,226,0
550,Hwang,Hee-chan,Hee Chan,Midfielder,20,Wolves,0.5,1.1,2,261,0,0,0,0,0,0,9,0,0,0,0,0,3.1,0,0,0,0.16,0.16,5.5,0,0.06,0.06,1.9,6.4,17,37.6,10,302,156,353,176,385,182,271,164,331,180,358,175,9
551,Joe,Hodge,Hodge,Midfielder,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,203,581,237,579,235,575,239,553,230,585,239,0
552,Ki-Jana,Hoever,Hoever,Defender,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,147,497,173,495,173,475,171,436,154,500,170,0
553,João Victor,Gomes da Silva,J.Gomes,Midfielder,20,Wolves,4.2,3.1,13,1108,2,1,4,0,0,0,28,0,1,0,0.162454874,0.081227437,2.27,0,0.08,0.68,0.36,1.04,20.68,0.06,0.03,0.09,1.68,42.8,219.4,125.7,83,27,15,124,73,98,36,123,90,145,92,102,45,40
554,José,Malheiro de Sá,José Sá,Goalkeeper,20,Wolves,2,1.9,8,720,0,0,1,0,0,0,19,25,1,0,0,0,2.38,3.12,0.12,0,0.01,0.01,13.22,0,0,0,1.65,18,170,10,0,112,13,271,18,154,19,358,4,502,47,242,31,15
555,Saša,Kalajdžić,Kalajdžić,Forward,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621,57,649,59,649,59,644,59,629,57,651,61,0
556,Tom,King,King,Goalkeeper,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,33,475,42,473,42,451,19,412,10,480,42,0
557,Mario,Lemina,Mario Jr.,Midfielder,20,Wolves,3.2,3.2,12,1062,1,3,3,0,0,0,30,0,1,0,0.084745763,0.254237288,2.54,0,0.08,0.97,0.74,1.71,22.54,0.08,0.06,0.14,1.91,50.8,289.2,127.9,92,49,24,88,54,42,11,122,89,135,86,92,41,41
558,Yerson,Mosquera,Mosquera,Defender,20,Wolves,0,0.6,5,441,0,0,2,0,0,0,12,0,0,0,0,0,2.45,0,0,0.33,0.03,0.36,5.63,0.07,0.01,0.08,1.15,16,110.2,27.3,21,383,129,284,92,224,84,296,90,278,85,456,151,3
559,Nélson,Cabral Semedo,N.Semedo,Defender,20,Wolves,1.8,1.6,11,960,0,2,5,0,0,0,23,0,1,0,0,0.1875,2.16,0,0.09,0.5,0.65,1.15,20.38,0.05,0.06,0.11,1.91,37.5,200,114,60,130,41,146,39,116,43,136,29,193,45,290,96,18
561,Pedro,Cardoso de Lima,Pedro Lima,Defender,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,182,538,204,536,204,516,202,481,189,543,203,0
562,Daniel,Castelo Podence,Podence,Midfielder,20,Wolves,0,1,0,46,0,0,0,0,0,0,2,0,0,0,0,0,3.91,0,0,0.04,0.01,0.05,0.7,0.08,0.02,0.1,1.37,0.4,3,1.1,1,672,303,450,218,441,214,413,214,393,214,425,210,2
563,Rodrigo,Martins Gomes,R.Gomes,Midfielder,20,Wolves,1,1.3,3,252,0,0,0,0,0,0,10,0,0,0,0,0,3.57,0,0,0.06,0.07,0.13,6.16,0.02,0.02,0.04,2.2,9.2,18.2,45.8,30,224,114,332,166,381,180,256,154,251,141,339,165,9
564,Santiago,Bueno,S.Bueno,Defender,20,Wolves,1.5,1.7,5,444,0,0,0,0,0,0,10,0,1,0,0,0,2.03,0,0.2,0.21,0.01,0.22,9.64,0.04,0,0.04,1.95,12.1,100.6,3.4,17,150,45,310,103,235,88,388,133,299,94,273,85,10
565,Pablo,Sarabia,Sarabia,Midfielder,20,Wolves,1.5,2.2,2,179,1,0,1,0,0,0,3,0,0,0,0.502793296,0,1.51,0,0,1.43,0.42,1.85,2.23,0.72,0.21,0.93,1.12,19.4,64.6,51,78,161,77,260,129,295,136,241,146,159,99,213,92,10
566,Jørgen,Strand Larsen,Strand Larsen,Forward,20,Wolves,4.5,4.7,13,1075,6,2,2,0,0,0,28,0,2,0,0.502325581,0.16744186,2.34,0,0.17,2.85,0.49,3.34,21.03,0.24,0.04,0.28,1.76,70.5,287.4,112.7,308,22,6,39,10,43,6,137,12,25,13,25,11,61
567,Toti António,Gomes,Toti,Defender,20,Wolves,2.8,1.5,11,890,0,1,4,0,0,0,24,0,1,0,0,0.101123596,2.43,0,0.1,0.03,0.31,0.34,18.59,0,0.03,0.03,1.88,21,159.8,32,19,62,15,251,83,161,64,282,83,289,89,308,104,17
637,Bastien,Meupiyou,Meupiyou,Defender,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,172,529,195,527,195,507,193,470,178,534,194,0
642,André,Trindade da Costa Neto,André,Midfielder,20,Wolves,1,1.3,7,533,0,0,2,0,0,0,16,0,0,0,0,0,2.7,0,0,0.07,0.07,0.14,12.43,0.01,0.01,0.02,2.1,15,90.8,47.9,12,222,112,294,145,254,111,247,151,317,175,337,163,12
655,Carlos Roberto,Forbs Borges,Forbs,Midfielder,20,Wolves,0.2,0.8,1,207,0,0,2,0,0,0,8,0,0,0,0,0,3.48,0,0,0.11,0.09,0.2,5.82,0.05,0.04,0.09,2.53,6.6,19.6,21.1,27,369,183,351,174,378,179,313,179,265,146,451,223,5
664,Alfie,Pond,Pond,Defender,20,Wolves,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,91,463,159,461,159,439,157,398,138,362,119,1
682,Tom,Edozie,Edozie,Midfielder,20,Wolves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,257,642,285,640,283,637,287,618,279,645,287,0
